,Công ty 1,Thông tin hoá đơn,Công ty 2,Tên quốc tế,Mã số thuế,Địa chỉ,Người đại diện,Điện thoại,Ngày hoạt động,Quản lý bởi,Loại hình DN,Tình trạng,Ngành nghề kinh doanh,Tên viết tắt
778,6100473113 - CÔNG TY TNHH MỘT THÀNH VIÊN THƯƠNG MẠI NGỌC HỒI,Doanh nghiệp sử dụng HOÁ ĐƠN GIẤY của VĂN PHÒNG ĐẠI DIỆN CÔNG TY TNHH GIẤY VI TÍNH LIÊN SƠN TẠI ĐỒNG NAI.,0301452923 - VĂN PHÒNG ĐẠI DIỆN CÔNG TY TNHH GIẤY VI TÍNH LIÊN SƠN TẠI ĐỒNG NAI,,0301452923,"139, KP 3, đường Cách mạng tháng 8, Phường Hòa Bình, Thành phố Biên Hoà, Tỉnh Đồng Nai, Việt Nam","NGUYỄN THỊ BA
Ngoài ra NGUYỄN THỊ BA còn đại diện các doanh nghiệp:
NHÀ MÁY GIẤY VI TÍNH LIÊN SƠN
CHI NHÁNH CÔNG TY TNHH GIẤY VI TÍNH LIÊN SƠN - NHÀ MÁY GIẤY LIÊN SƠN HIỆP PHƯỚC
VPĐD CTY TNHH GIẤY VI TÍNH LIÊN SƠN TẠI ĐỒNG NAI",(028) 3 9100 555,2009-09-01,Cục Thuế Thành phố Hồ Chí Minh,Công ty trách nhiệm hữu hạn 2 thành viên trở lên ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),Sản xuất các sản phẩm khác từ giấy và bìa chưa được phân vào đâu,
779,6101180078 - CÔNG TY TNHH VẬT TƯ NÔNG NGHIỆP DIỆU TRANG KON TUM,Doanh nghiệp sử dụng HOÁ ĐƠN ĐIỆN TỬ của TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG (Loại hình: Công ty TNHH).,0106869738 - TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG (Loại hình: Công ty TNHH),VNPT VINAPHONE CORPORATION,0106869738,"Tòa nhà VNPT, số 57 phố Huỳnh Thúc Kháng, Phường Láng Hạ, Quận Đống Đa, Thành phố Hà Nội, Việt Nam","NGUYỄN TRƯỜNG GIANG
Ngoài ra NGUYỄN TRƯỜNG GIANG còn đại diện các doanh nghiệp:
TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG",84 - 2433992288,2015-06-11,Cục thuế Doanh nghiệp lớn,Công ty trách nhiệm hữu hạn ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),"Bán buôn thiết bị và linh kiện điện tử, viễn thông",VNPT - VINAPHONE
780,6100104839 - CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN CAO SU KON TUM,Doanh nghiệp sử dụng HOÁ ĐƠN GIẤY của CÔNG TY CỔ PHẦN IN & BAO BÌ KON TUM.,6100190404 - CÔNG TY CỔ PHẦN IN & BAO BÌ KON TUM,KONTUM PRINTING AND PACKAGING JOINT STOCK COMPANY,6100190404,"Số nhà 41, Đường Trần Hưng Đạo, Phường Thống Nhất, Thành phố Kon Tum, Tỉnh Kon Tum, Việt Nam",Huỳnh Thị Kim Chi ( sinh năm 1971 - Quảng Nam) Ẩn thông tin,0603862557,2006-06-01,Cục Thuế Tỉnh Kon Tum,Công ty cổ phần ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),In ấn,KON TUM P&P JSC
781,0400101394-011 - CÔNG TY ĐIỆN LỰC KON TUM,Doanh nghiệp đang sử dụng HOÁ ĐƠN TỰ IN.,,,,,,,,,,,,
782,0100686174-782 - NGÂN HÀNG NÔNG NGHIỆP VÀ PHÁT TRIỂN NÔNG THÔN VIỆT NAM - CHI NHÁNH HUYỆN NGỌC HỒI KON TUM,Doanh nghiệp đang sử dụng HOÁ ĐƠN TỰ IN.,,,,,,,,,,,,
783,2600108471 - CÔNG TY CỔ PHẦN SUPE PHỐT PHÁT VÀ HOÁ CHẤT LÂM THAO,Doanh nghiệp đang sử dụng HOÁ ĐƠN TỰ IN.,,,,,,,,,,,,
784,2600110110 - CÔNG TY TNHH MỘT THÀNH VIÊN CHÈ PHÚ BỀN,Doanh nghiệp sử dụng HOÁ ĐƠN ĐIỆN TỬ của CÔNG TY CỔ PHẦN GIẢI PHÁP HÓA ĐƠN ĐIỆN TỬ VIỆT NAM.,0101352495 - CÔNG TY CỔ PHẦN GIẢI PHÁP HÓA ĐƠN ĐIỆN TỬ VIỆT NAM,VIET NAM E-INVOICE SOLUTIONS JOINT STOCK COMPANY,0101352495,"Tầng 7 Tòa nhà Công ty 29, Ngõ 73 đường Nguyễn Trãi, Phường Khương Trung, Quận Thanh Xuân, Thành phố Hà Nội, Việt Nam",NGUYỄN VĂN THÀNH ( sinh năm 1977 - Hà Nội) Ẩn thông tin,024 7300 9866,2003-03-26,Chi cục Thuế Quận Thanh Xuân,Công ty cổ phần ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),Xuất bản phần mềm,"VNIS.,JSC"
785,2600116881-002 - CHI NHÁNH CÔNG TY CỔ PHẦN HÀ THẠCH-TRƯỜNG HỌC PHỔ THÔNG TRƯỜNG THỊNH,Doanh nghiệp sử dụng HOÁ ĐƠN GIẤY của CÔNG TY CỔ PHẦN IN PHÚ THỌ.,2600168801 - CÔNG TY CỔ PHẦN IN PHÚ THỌ,PHU THO PRINTING JOINT STOCK COMPANY,2600168801,"Đường Nguyễn Thái Học, Phường Gia Cẩm, Thành phố Việt Trì, Tỉnh Phú Thọ, Việt Nam",NGUYỄN PHI PHONG,0210 3846560,2006-07-04,Cục Thuế Tỉnh Phú Thọ,Công ty cổ phần ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),In ấn,"PU PRIN., JSC"
786,2600171843 - CÔNG TY TNHH HOA NAM,Doanh nghiệp sử dụng HOÁ ĐƠN GIẤY của CÔNG TY CỔ PHẦN IN TÂN VIỆT.,2600701699 - CÔNG TY CỔ PHẦN IN TÂN VIỆT,TÂN VIỆT PRINTING JOINT STOCK COMPANY,2600701699,"Số nhà 9, tổ 39A, khu 4, Phường Gia Cẩm, Thành phố Việt Trì, Tỉnh Phú Thọ, Việt Nam",VŨ THỊ BẢY MỸ,0919 683153/0986 786,2010-10-18,Chi cục Thuế Thành phố Việt Trì,Công ty cổ phần ngoài NN,Không hoạt động tại địa chỉ đăng ký,In ấn,"TÂN VIỆT., JSC"
787,2600194706 - CÔNG TY TNHH XĂNG DẦU THUẬN PHÁT,Doanh nghiệp sử dụng HOÁ ĐƠN GIẤY của CÔNG TY CỔ PHẦN IN PHÚ THỌ.,2600168801 - CÔNG TY CỔ PHẦN IN PHÚ THỌ,PHU THO PRINTING JOINT STOCK COMPANY,2600168801,"Đường Nguyễn Thái Học, Phường Gia Cẩm, Thành phố Việt Trì, Tỉnh Phú Thọ, Việt Nam",NGUYỄN PHI PHONG,0210 3846560,2006-07-04,Cục Thuế Tỉnh Phú Thọ,Công ty cổ phần ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),In ấn,"PU PRIN., JSC"
788,2600202516 - CÔNG TY TNHH MINH ĐỨC,Doanh nghiệp sử dụng HOÁ ĐƠN GIẤY của CÔNG TY CỔ PHẦN IN PHÚ THỌ.,2600168801 - CÔNG TY CỔ PHẦN IN PHÚ THỌ,PHU THO PRINTING JOINT STOCK COMPANY,2600168801,"Đường Nguyễn Thái Học, Phường Gia Cẩm, Thành phố Việt Trì, Tỉnh Phú Thọ, Việt Nam",NGUYỄN PHI PHONG,0210 3846560,2006-07-04,Cục Thuế Tỉnh Phú Thọ,Công ty cổ phần ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),In ấn,"PU PRIN., JSC"
789,5500115537 - VIỄN THÔNG SƠN LA,Doanh nghiệp sử dụng HOÁ ĐƠN ĐIỆN TỬ của TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG (Loại hình: Công ty TNHH).,0106869738 - TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG (Loại hình: Công ty TNHH),VNPT VINAPHONE CORPORATION,0106869738,"Tòa nhà VNPT, số 57 phố Huỳnh Thúc Kháng, Phường Láng Hạ, Quận Đống Đa, Thành phố Hà Nội, Việt Nam","NGUYỄN TRƯỜNG GIANG
Ngoài ra NGUYỄN TRƯỜNG GIANG còn đại diện các doanh nghiệp:
TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG",84 - 2433992288,2015-06-11,Cục thuế Doanh nghiệp lớn,Công ty trách nhiệm hữu hạn ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),"Bán buôn thiết bị và linh kiện điện tử, viễn thông",VNPT - VINAPHONE
790,1500438876 - CÔNG TY TRÁCH NHIỆM HỮU HẠN PHỤNG HOÀNG,Doanh nghiệp sử dụng HOÁ ĐƠN GIẤY của CÔNG TY CỔ PHẦN IN NGUYỄN VĂN THẢNH VĨNH LONG.,1500172827 - CÔNG TY CỔ PHẦN IN NGUYỄN VĂN THẢNH VĨNH LONG,VINH LONG NGUYEN VAN THANH PRINTING JOINT - STOCK COMPANY,1500172827,"Số 48 đường Nguyễn Huệ, Phường 2, Thành phố Vĩnh Long, Tỉnh Vĩnh Long, Việt Nam",NGUYỄN MINH TIẾN,0703823126,2009-01-20,Cục Thuế Tỉnh Vĩnh Long,,,In ấn,VNPJC
791,1500441413 - CÔNG TY TRÁCH NHIỆM HỮU HẠN THIẾT LẬP,Doanh nghiệp sử dụng HOÁ ĐƠN ĐIỆN TỬ của CÔNG TY CỔ PHẦN MISA.,0101243150 - CÔNG TY CỔ PHẦN MISA,MISA JOINT STOCK COMPANY,0101243150,"Tầng 9, tòa nhà Technosoft, phố Duy Tân, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Thành phố Hà Nội, Việt Nam","LỮ THÀNH LONGLỮ HỒNG CHƯƠNGĐINH THỊ THÚY
Ngoài ra LỮ THÀNH LONGLỮ HỒNG CHƯƠNGĐINH THỊ THÚY còn đại diện các doanh nghiệp:
VĂN PHÒNG ĐẠI DIỆN CÔNG TY CỔ PHẦN MISA TẠI THÀNH PHỐ BUÔN MA THUỘT TỈNH ĐẮK LẮK
CÔNG TY CỔ PHẦN MISA
MISA - KIỂM THỬ HĐĐT KHÔNG MÃ
MISA - KIỂM THỬ HĐĐT CÓ MÃ",Bị ẩn theo yêu cầu người dùng,2002-04-22,Cục Thuế Thành phố Hà Nội,Công ty cổ phần ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),Lập trình máy vi tính,MISA JSC
792,1500444076 - CÔNG TY TNHH MTV CHẾ BIẾN THỦY SẢN CÁT TƯỜNG,Doanh nghiệp sử dụng HOÁ ĐƠN ĐIỆN TỬ của TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG (Loại hình: Công ty TNHH).,0106869738 - TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG (Loại hình: Công ty TNHH),VNPT VINAPHONE CORPORATION,0106869738,"Tòa nhà VNPT, số 57 phố Huỳnh Thúc Kháng, Phường Láng Hạ, Quận Đống Đa, Thành phố Hà Nội, Việt Nam","NGUYỄN TRƯỜNG GIANG
Ngoài ra NGUYỄN TRƯỜNG GIANG còn đại diện các doanh nghiệp:
TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG",84 - 2433992288,2015-06-11,Cục thuế Doanh nghiệp lớn,Công ty trách nhiệm hữu hạn ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),"Bán buôn thiết bị và linh kiện điện tử, viễn thông",VNPT - VINAPHONE
793,1500444083 - CÔNG TY TRÁCH NHIỆM HỮU HẠN XÂY DỰNG VÀ THƯƠNG MẠI LÊ HOÀNG,Doanh nghiệp sử dụng HOÁ ĐƠN GIẤY của CÔNG TY CỔ PHẦN IN NGUYỄN VĂN THẢNH VĨNH LONG.,1500172827 - CÔNG TY CỔ PHẦN IN NGUYỄN VĂN THẢNH VĨNH LONG,VINH LONG NGUYEN VAN THANH PRINTING JOINT - STOCK COMPANY,1500172827,"Số 48 đường Nguyễn Huệ, Phường 2, Thành phố Vĩnh Long, Tỉnh Vĩnh Long, Việt Nam",NGUYỄN MINH TIẾN,0703823126,2009-01-20,Cục Thuế Tỉnh Vĩnh Long,,,In ấn,VNPJC
794,1500450922 - CÔNG TY DU LỊCH MEKONG TRAVEL (TNHH),Doanh nghiệp sử dụng HOÁ ĐƠN ĐIỆN TỬ của TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG (Loại hình: Công ty TNHH).,0106869738 - TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG (Loại hình: Công ty TNHH),VNPT VINAPHONE CORPORATION,0106869738,"Tòa nhà VNPT, số 57 phố Huỳnh Thúc Kháng, Phường Láng Hạ, Quận Đống Đa, Thành phố Hà Nội, Việt Nam","NGUYỄN TRƯỜNG GIANG
Ngoài ra NGUYỄN TRƯỜNG GIANG còn đại diện các doanh nghiệp:
TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG",84 - 2433992288,2015-06-11,Cục thuế Doanh nghiệp lớn,Công ty trách nhiệm hữu hạn ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),"Bán buôn thiết bị và linh kiện điện tử, viễn thông",VNPT - VINAPHONE
795,1500456787 - CÔNG TY TNHH TM - QUẢNG CÁO NGỌC PHÚ,Doanh nghiệp sử dụng HOÁ ĐƠN GIẤY của CÔNG TY CỔ PHẦN IN NGUYỄN VĂN THẢNH VĨNH LONG.,1500172827 - CÔNG TY CỔ PHẦN IN NGUYỄN VĂN THẢNH VĨNH LONG,VINH LONG NGUYEN VAN THANH PRINTING JOINT - STOCK COMPANY,1500172827,"Số 48 đường Nguyễn Huệ, Phường 2, Thành phố Vĩnh Long, Tỉnh Vĩnh Long, Việt Nam",NGUYỄN MINH TIẾN,0703823126,2009-01-20,Cục Thuế Tỉnh Vĩnh Long,,,In ấn,VNPJC
796,1500463865 - CÔNG TY LIÊN DOANH TNHH TÂN THÀNH NGỌC - THANH BÌNH,Doanh nghiệp sử dụng HOÁ ĐƠN ĐIỆN TỬ của TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG (Loại hình: Công ty TNHH).,0106869738 - TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG (Loại hình: Công ty TNHH),VNPT VINAPHONE CORPORATION,0106869738,"Tòa nhà VNPT, số 57 phố Huỳnh Thúc Kháng, Phường Láng Hạ, Quận Đống Đa, Thành phố Hà Nội, Việt Nam","NGUYỄN TRƯỜNG GIANG
Ngoài ra NGUYỄN TRƯỜNG GIANG còn đại diện các doanh nghiệp:
TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG",84 - 2433992288,2015-06-11,Cục thuế Doanh nghiệp lớn,Công ty trách nhiệm hữu hạn ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),"Bán buôn thiết bị và linh kiện điện tử, viễn thông",VNPT - VINAPHONE
797,1500465319 - CÔNG TY TRÁCH NHIỆM HỮU HẠN NGỌC ÁNH,Doanh nghiệp sử dụng HOÁ ĐƠN GIẤY của CÔNG TY CỔ PHẦN IN NGUYỄN VĂN THẢNH VĨNH LONG.,1500172827 - CÔNG TY CỔ PHẦN IN NGUYỄN VĂN THẢNH VĨNH LONG,VINH LONG NGUYEN VAN THANH PRINTING JOINT - STOCK COMPANY,1500172827,"Số 48 đường Nguyễn Huệ, Phường 2, Thành phố Vĩnh Long, Tỉnh Vĩnh Long, Việt Nam",NGUYỄN MINH TIẾN,0703823126,2009-01-20,Cục Thuế Tỉnh Vĩnh Long,,,In ấn,VNPJC
798,1500465534 - CÔNG TY TRÁCH NHIỆM HỮU HẠN SẢN XUẤT VÀ THƯƠNG MẠI MINH HÀ,Doanh nghiệp sử dụng HOÁ ĐƠN ĐIỆN TỬ của CÔNG TY CỔ PHẦN MISA.,0101243150 - CÔNG TY CỔ PHẦN MISA,MISA JOINT STOCK COMPANY,0101243150,"Tầng 9, tòa nhà Technosoft, phố Duy Tân, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Thành phố Hà Nội, Việt Nam","LỮ THÀNH LONGLỮ HỒNG CHƯƠNGĐINH THỊ THÚY
Ngoài ra LỮ THÀNH LONGLỮ HỒNG CHƯƠNGĐINH THỊ THÚY còn đại diện các doanh nghiệp:
VĂN PHÒNG ĐẠI DIỆN CÔNG TY CỔ PHẦN MISA TẠI THÀNH PHỐ BUÔN MA THUỘT TỈNH ĐẮK LẮK
CÔNG TY CỔ PHẦN MISA
MISA - KIỂM THỬ HĐĐT KHÔNG MÃ
MISA - KIỂM THỬ HĐĐT CÓ MÃ",Bị ẩn theo yêu cầu người dùng,2002-04-22,Cục Thuế Thành phố Hà Nội,Công ty cổ phần ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),Lập trình máy vi tính,MISA JSC
799,1500467732 - CÔNG TY TNHH HÙNG VƯƠNG-VĨNH LONG,Doanh nghiệp sử dụng HOÁ ĐƠN GIẤY của CÔNG TY CỔ PHẦN IN NGUYỄN VĂN THẢNH VĨNH LONG.,1500172827 - CÔNG TY CỔ PHẦN IN NGUYỄN VĂN THẢNH VĨNH LONG,VINH LONG NGUYEN VAN THANH PRINTING JOINT - STOCK COMPANY,1500172827,"Số 48 đường Nguyễn Huệ, Phường 2, Thành phố Vĩnh Long, Tỉnh Vĩnh Long, Việt Nam",NGUYỄN MINH TIẾN,0703823126,2009-01-20,Cục Thuế Tỉnh Vĩnh Long,,,In ấn,VNPJC
800,1500467764 - CÔNG TY TNHH MNS FEED VĨNH LONG,Doanh nghiệp sử dụng HOÁ ĐƠN GIẤY của CÔNG TY TNHH THƯƠNG MẠI VÀ SẢN XUẤT NGUYÊN XƯƠNG THỊNH.,0302464590 - CÔNG TY TNHH THƯƠNG MẠI VÀ SẢN XUẤT NGUYÊN XƯƠNG THỊNH,"nguyen xuong thinh co.,ltd",0302464590,"21A-21A1 Lũy Bán Bích, Phường Tân Thới Hoà, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam","Trần Quốc Lâm
Ngoài ra Trần Quốc Lâm còn đại diện các doanh nghiệp:
CÔNG TY CỔ PHẦN BAO BÌ NGUYÊN XƯƠNG THỊNH",9612064,2001-11-20,Chi cục thuế Quận Tân phú,,,Hoạt động sản xuất các sản phẩm vật chất tự tiêu dùng của hộ gia đình,"NXT Co., Ltd"
801,1500468542 - CÔNG TY TNHH XÂY DỰNG-THƯƠNG MẠI VÀ DỊCH VỤ AN PHÁT,Doanh nghiệp sử dụng HOÁ ĐƠN GIẤY của CÔNG TY CỔ PHẦN IN NGUYỄN VĂN THẢNH VĨNH LONG.,1500172827 - CÔNG TY CỔ PHẦN IN NGUYỄN VĂN THẢNH VĨNH LONG,VINH LONG NGUYEN VAN THANH PRINTING JOINT - STOCK COMPANY,1500172827,"Số 48 đường Nguyễn Huệ, Phường 2, Thành phố Vĩnh Long, Tỉnh Vĩnh Long, Việt Nam",NGUYỄN MINH TIẾN,0703823126,2009-01-20,Cục Thuế Tỉnh Vĩnh Long,,,In ấn,VNPJC
802,1500473461 - CÔNG TY TNHH MỘT THÀNH VIÊN MÁY TÍNH HUỲNH,Doanh nghiệp sử dụng HOÁ ĐƠN ĐIỆN TỬ của CÔNG TY CỔ PHẦN MISA.,0101243150 - CÔNG TY CỔ PHẦN MISA,MISA JOINT STOCK COMPANY,0101243150,"Tầng 9, tòa nhà Technosoft, phố Duy Tân, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Thành phố Hà Nội, Việt Nam","LỮ THÀNH LONGLỮ HỒNG CHƯƠNGĐINH THỊ THÚY
Ngoài ra LỮ THÀNH LONGLỮ HỒNG CHƯƠNGĐINH THỊ THÚY còn đại diện các doanh nghiệp:
VĂN PHÒNG ĐẠI DIỆN CÔNG TY CỔ PHẦN MISA TẠI THÀNH PHỐ BUÔN MA THUỘT TỈNH ĐẮK LẮK
CÔNG TY CỔ PHẦN MISA
MISA - KIỂM THỬ HĐĐT KHÔNG MÃ
MISA - KIỂM THỬ HĐĐT CÓ MÃ",Bị ẩn theo yêu cầu người dùng,2002-04-22,Cục Thuế Thành phố Hà Nội,Công ty cổ phần ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),Lập trình máy vi tính,MISA JSC
803,1500476705 - CÔNG TY CỔ PHẦN MAY VĨNH TIẾN,Doanh nghiệp sử dụng HOÁ ĐƠN GIẤY của CÔNG TY CỔ PHẦN IN NGUYỄN VĂN THẢNH VĨNH LONG.,1500172827 - CÔNG TY CỔ PHẦN IN NGUYỄN VĂN THẢNH VĨNH LONG,VINH LONG NGUYEN VAN THANH PRINTING JOINT - STOCK COMPANY,1500172827,"Số 48 đường Nguyễn Huệ, Phường 2, Thành phố Vĩnh Long, Tỉnh Vĩnh Long, Việt Nam",NGUYỄN MINH TIẾN,0703823126,2009-01-20,Cục Thuế Tỉnh Vĩnh Long,,,In ấn,VNPJC
